lat,long
41.60384,-107.32642
41.60385,-107.32546
41.60384,-107.32449
41.60384,-107.32352
41.60394,-107.32256
41.60407,-107.32162
41.60422,-107.32067
41.60446,-107.31976
41.60456,-107.3188
41.60461,-107.31784
41.60468,-107.31687
41.60478,-107.31592
41.60488,-107.31496
41.60491,-107.314
41.60454,-107.3132
41.60403,-107.31254
41.60394,-107.31159
41.60403,-107.31063
41.60403,-107.30967
41.60404,-107.30871
41.60424,-107.30778
41.60444,-107.30685
41.60442,-107.30589
41.60443,-107.30493
41.60449,-107.30396
41.60454,-107.303
41.60472,-107.30208
41.60518,-107.30135
41.60562,-107.30058
41.60609,-107.29985
41.60669,-107.2993
41.60724,-107.29869
41.60767,-107.29792
41.60794,-107.29704
41.60788,-107.29608
41.60797,-107.29514
41.60831,-107.29429
41.60837,-107.29336
41.60807,-107.29248
41.60793,-107.29156
41.60762,-107.2907
41.60734,-107.28982
41.60736,-107.28887
41.60766,-107.28798
41.60794,-107.2871
41.60833,-107.28628
41.60874,-107.28548
41.60917,-107.2847
41.60964,-107.28398
41.6102,-107.28337
41.61084,-107.28293
41.61153,-107.28266
41.61223,-107.2824
41.61292,-107.28212
41.6135,-107.28156
41.61394,-107.28079
41.61429,-107.27995
41.61452,-107.27903
41.61504,-107.27883
41.61575,-107.27905
41.61645,-107.27929
41.61715,-107.27951
41.61786,-107.27967
41.61856,-107.27986
41.61927,-107.28005
41.61997,-107.28025
41.62067,-107.28046
41.62136,-107.28074
41.62207,-107.28095
41.62277,-107.28114
41.62348,-107.28132
41.62419,-107.28144
41.62491,-107.28142
41.62555,-107.2818
41.62626,-107.28199
41.62695,-107.28227
41.62763,-107.2826
41.62831,-107.28291
41.62901,-107.28314
41.6297,-107.28341
41.63037,-107.28371
41.63108,-107.28381
41.63179,-107.28396
41.63249,-107.28407
41.6332,-107.28418
41.63392,-107.28415
41.6346,-107.28382
41.63532,-107.28372
41.63603,-107.28359
41.63675,-107.28348
41.63747,-107.28341
41.63819,-107.28336
41.63891,-107.28322
41.63962,-107.28309
41.64034,-107.28302
41.64107,-107.283
41.64179,-107.283
41.64251,-107.28299
41.64323,-107.28296
41.64396,-107.28294
41.64468,-107.28294
41.6454,-107.28294
41.64613,-107.28296
41.64685,-107.28294
41.64757,-107.28293
41.64829,-107.28294
41.64901,-107.28288
41.64973,-107.28283
41.65045,-107.28269
41.65117,-107.28263
41.65189,-107.28257
41.65261,-107.2825
41.65333,-107.28259
41.65405,-107.2827
41.65477,-107.28279
41.65549,-107.28287
41.65621,-107.28285
41.65693,-107.28277
41.65764,-107.28272
41.65815,-107.2832
41.65848,-107.28404
41.65862,-107.28498
41.65878,-107.28593
41.65886,-107.28688
41.65886,-107.28785
41.65881,-107.28881
41.65864,-107.28975
41.65846,-107.29068
41.65827,-107.2916
41.65818,-107.29255
41.65797,-107.29348
41.65835,-107.294
41.65905,-107.29422
41.65973,-107.29454
41.66042,-107.29483
41.66111,-107.29514
41.66181,-107.29538
41.66251,-107.29559
41.66323,-107.29565
41.66396,-107.29566
41.66468,-107.29559
41.66535,-107.29524
41.66601,-107.29486
41.66672,-107.29488
41.66741,-107.29503
41.66813,-107.29492
41.66885,-107.29482
41.66957,-107.29473
41.67029,-107.29465
41.67101,-107.29457
41.67173,-107.29465
41.67243,-107.29487
41.67313,-107.29509
41.67384,-107.29531
41.67454,-107.29552
41.67525,-107.29572
41.67595,-107.29594
41.67666,-107.29613
41.67738,-107.29616
41.67806,-107.29582
41.67872,-107.29546
41.6794,-107.29511
41.68006,-107.29472
41.68072,-107.29433
41.68139,-107.29395
41.68206,-107.29361
41.68272,-107.29321
41.68339,-107.29285
41.68405,-107.29245
41.68472,-107.29209
41.68538,-107.29172
41.68607,-107.29142
41.68676,-107.2911
41.68744,-107.29079
41.68812,-107.29047
41.6888,-107.29014
41.68949,-107.28984
41.69017,-107.2895
41.69084,-107.28915
41.69145,-107.28865
41.69207,-107.28814
41.69268,-107.28763
41.69328,-107.28709
41.69389,-107.28657
41.69448,-107.28601
41.69504,-107.286
41.69557,-107.28664
41.69621,-107.2871
41.69685,-107.28755
41.69745,-107.28808
41.69804,-107.28865
41.69872,-107.28894
41.69943,-107.28912
41.70009,-107.28946
41.70077,-107.28981
41.70144,-107.29015
41.70214,-107.29039
41.70278,-107.29082
41.70343,-107.29109
41.70317,-107.29199
41.70309,-107.2928
41.70371,-107.2933
41.70441,-107.29353
41.70512,-107.29369
41.70546,-107.29446
41.70567,-107.29538
41.70584,-107.29632
41.70599,-107.29726
41.70594,-107.29823
41.7057,-107.29909
41.70629,-107.29879
41.70694,-107.29836
41.70762,-107.29806
41.7083,-107.29774
41.70901,-107.29757
41.70972,-107.29741
41.71044,-107.29733
41.71116,-107.29728
41.71188,-107.29717
41.7126,-107.29712
41.71331,-107.29726
41.71402,-107.2972
41.71473,-107.29703
41.71545,-107.29693
41.71616,-107.29685
41.71688,-107.2969
41.7176,-107.29697
41.71832,-107.29684
41.71901,-107.29661
41.71972,-107.29643
41.72041,-107.29612
41.72108,-107.29575
41.72176,-107.29543
41.72244,-107.29514
41.72313,-107.29485
41.72383,-107.29461
41.72448,-107.2942
41.72511,-107.29372
41.72577,-107.29333
41.72647,-107.2931
41.72718,-107.29291
41.72787,-107.29266
41.72847,-107.29213
41.72913,-107.29175
41.72978,-107.29133
41.73042,-107.29088
41.73102,-107.29034
41.73162,-107.29011
41.7323,-107.29042
41.73298,-107.29061
41.73369,-107.29047
41.73432,-107.29069
41.7347,-107.2915
41.73528,-107.29205
41.73599,-107.2922
41.73669,-107.29197
41.73739,-107.29179
41.73812,-107.2918
41.73883,-107.29166
41.73953,-107.29153
41.74024,-107.29143
41.74083,-107.29105
41.74096,-107.29191
41.74125,-107.29253
41.74196,-107.29246
41.74259,-107.29271
41.74322,-107.293
41.74389,-107.29267
41.7446,-107.29269
41.74528,-107.29242
41.7459,-107.29197
41.74653,-107.29151
41.74717,-107.29105
41.74775,-107.29048
41.74839,-107.29002
41.74892,-107.28937
41.74942,-107.28867
41.74997,-107.28804
41.75055,-107.28748
41.75096,-107.2867
41.75113,-107.28584
41.7514,-107.28497
41.75164,-107.28408
41.75199,-107.28323
41.75236,-107.28241
41.75287,-107.28189
41.75356,-107.28174
41.75427,-107.28163
41.7549,-107.28137
41.75537,-107.28064
41.75586,-107.27993
41.75634,-107.27921
41.75682,-107.27848
41.75735,-107.27782
41.75781,-107.27708
41.7583,-107.27637
41.75879,-107.27565
41.75929,-107.27495
41.75978,-107.27425
41.76025,-107.27352
41.76069,-107.27276
41.76107,-107.27194
41.76156,-107.27126
41.76213,-107.27066
41.76276,-107.27019
41.7634,-107.26981
41.76411,-107.26967
41.76482,-107.26951
41.76554,-107.26936
41.76624,-107.26913
41.76691,-107.26881
41.76757,-107.2684
41.76776,-107.26764
41.7675,-107.26674
41.76724,-107.26583
41.76703,-107.2649
41.76723,-107.26421
41.76789,-107.2638
41.76854,-107.26339
41.7692,-107.26298
41.76985,-107.26257
41.77051,-107.26216
41.77116,-107.26175
41.77182,-107.26134
41.77247,-107.26093
41.77313,-107.26052
41.77378,-107.26011
41.77444,-107.2597
41.77509,-107.25928
41.7757,-107.25877
41.77626,-107.25816
41.77675,-107.25745
41.77716,-107.25665
41.7775,-107.2558
41.77779,-107.25491
41.77804,-107.254
41.77826,-107.25307
41.77847,-107.25215
41.77876,-107.25127
41.77916,-107.25046
41.77958,-107.24968
41.77998,-107.24887
41.78015,-107.24794
41.77994,-107.24703
41.7794,-107.2464
41.78008,-107.24607
41.78079,-107.2459
41.78148,-107.24563
41.78194,-107.24489
41.78239,-107.24414
41.78311,-107.24409
41.78326,-107.24324
41.78326,-107.24227
41.78326,-107.24131
41.78325,-107.24034
41.78325,-107.23937
41.78326,-107.2384
41.78324,-107.23743
41.78324,-107.23646
41.78324,-107.23549
41.78325,-107.23452
41.78325,-107.23355
41.78325,-107.23258
41.78326,-107.23163
41.78395,-107.23152
41.78467,-107.23153
41.7854,-107.23153
41.78612,-107.23156
41.78681,-107.23183
41.7875,-107.23212
41.78818,-107.23243
41.78888,-107.23269
41.78923,-107.23332
41.78902,-107.23425
41.78881,-107.23517
41.78859,-107.2361
41.78839,-107.23703
41.78853,-107.23774
41.7892,-107.23806
41.7899,-107.23833
41.79059,-107.2386
41.79128,-107.23888
41.79198,-107.23917
41.79267,-107.23945
41.79336,-107.23972
41.79406,-107.23999
41.79476,-107.2402
41.79548,-107.24032
41.7962,-107.24035
41.79692,-107.24037
41.79765,-107.24039
41.79837,-107.24042
41.79909,-107.24041
41.79978,-107.24058
41.80046,-107.24028
41.80107,-107.23977
41.80158,-107.23909
41.80204,-107.23834
41.80251,-107.2376
41.80297,-107.23686
41.80344,-107.23611
41.80367,-107.23522
41.80404,-107.23439
41.80446,-107.23361
41.80491,-107.23285
41.80538,-107.23212
41.80588,-107.23141
41.80641,-107.23075
41.80696,-107.23012
41.80754,-107.22955
41.80815,-107.22902
41.80877,-107.22853
41.80942,-107.22811
41.81009,-107.22774
41.81077,-107.22742
41.81147,-107.22716
41.81217,-107.22694
41.81288,-107.22677
41.8136,-107.22663
41.81432,-107.22655
41.81504,-107.22653
41.81576,-107.22658
41.81648,-107.22666
41.8172,-107.22683
41.8179,-107.22705
41.81859,-107.22732
41.81927,-107.22765
41.81994,-107.22802
41.82059,-107.22844
41.82123,-107.2289
41.82186,-107.22937
41.82249,-107.22985
41.82263,-107.23053
41.82225,-107.23135
41.82185,-107.23215
41.8217,-107.23296
41.82163,-107.23392
41.82154,-107.23488
41.82143,-107.23583
41.82135,-107.2368
41.82126,-107.23776
41.82118,-107.23872
41.82115,-107.23969
41.82122,-107.24066
41.82125,-107.24162
41.82127,-107.24259
41.8213,-107.24356
41.82131,-107.24453
41.8215,-107.24539
41.82212,-107.24589
41.82273,-107.24639
41.82338,-107.24682
41.82402,-107.24726
41.82466,-107.24771
41.82526,-107.24825
41.82595,-107.24854
41.82664,-107.24882
41.8273,-107.24922
41.828,-107.24941
41.82871,-107.24955
41.82943,-107.24969
41.83015,-107.24979
41.83086,-107.24992
41.83158,-107.24999
41.8323,-107.25006
41.83302,-107.25002
41.83374,-107.24992
41.83446,-107.24982
41.83517,-107.24965
41.83589,-107.24955
41.83661,-107.2495
41.83732,-107.24957
41.83794,-107.25005
41.83821,-107.25075
41.83822,-107.25171
41.83848,-107.25259
41.83867,-107.25352
41.83876,-107.25448
41.83885,-107.25544
41.83892,-107.25641
41.83917,-107.25731
41.83939,-107.25823
41.8399,-107.25888
41.84052,-107.25939
41.84112,-107.25993
41.84173,-107.26043
41.84236,-107.2609
41.84297,-107.26143
41.84358,-107.26194
41.84419,-107.26246
41.84482,-107.26293
41.84548,-107.26333
41.84613,-107.26377
41.84676,-107.26424
41.84739,-107.26472
41.84799,-107.26526
41.8485,-107.26595
41.849,-107.26665
41.84951,-107.26733
41.85006,-107.26795
41.85071,-107.26837
41.85138,-107.26874
41.85205,-107.26911
41.85272,-107.26946
41.85339,-107.26984
41.85404,-107.27024
41.85471,-107.27061
41.85538,-107.27099
41.85605,-107.27134
41.85672,-107.2717
41.85739,-107.27206
41.85807,-107.2724
41.85874,-107.27277
41.8594,-107.27315
41.86006,-107.27356
41.86071,-107.27398
41.86137,-107.27437
41.86203,-107.27476
41.86268,-107.27519
41.86333,-107.2756
41.86399,-107.27601
41.86466,-107.27637
41.86533,-107.27673
41.86598,-107.27714
41.86669,-107.27726
41.86737,-107.27758
41.86806,-107.27785
41.86876,-107.27812
41.86939,-107.27859
41.86995,-107.2792
41.8705,-107.27983
41.871,-107.28052
41.8715,-107.28123
41.872,-107.28193
41.8725,-107.28263
41.873,-107.28334
41.8735,-107.28403
41.874,-107.28473
41.87452,-107.28539
41.87503,-107.28608
41.87555,-107.28675
41.8762,-107.28716
41.87689,-107.28747
41.87756,-107.28782
41.87824,-107.28814
41.87895,-107.28835
41.87965,-107.28857
41.88036,-107.28876
41.88108,-107.28882
41.8818,-107.28882
41.88252,-107.28877
41.88325,-107.28879
41.88397,-107.2888
41.88468,-107.28893
41.88525,-107.2895
41.88584,-107.29006
41.88644,-107.2906
41.88705,-107.29112
41.88765,-107.29166
41.88824,-107.29221
41.8889,-107.29259
41.8895,-107.29311
41.89011,-107.29363
41.89073,-107.29415
41.89135,-107.29464
41.89197,-107.29513
41.8926,-107.29562
41.89322,-107.29612
41.89383,-107.29663
41.89446,-107.29711
41.89514,-107.29741
41.89585,-107.2976
41.89654,-107.29787
41.89722,-107.29821
41.89786,-107.29865
41.89842,-107.29926
41.89894,-107.29994
41.89945,-107.30063
41.89994,-107.30133
41.90046,-107.30201
41.90096,-107.30271
41.90146,-107.30341
41.90192,-107.30416
41.90232,-107.30497
41.90274,-107.30572
41.90324,-107.30513
41.90375,-107.30446
41.90446,-107.30453
41.90516,-107.30478
41.90578,-107.30522
41.90648,-107.30539
41.90718,-107.30545
41.90789,-107.30556
41.90859,-107.30577
41.90929,-107.30596
41.91001,-107.30601
41.91071,-107.30625
41.91139,-107.30652
41.91202,-107.30699
41.9126,-107.30758
41.91315,-107.3082
41.91369,-107.30884
41.9142,-107.30953
41.91475,-107.31016
41.91533,-107.31072
41.91589,-107.31133
41.91637,-107.31204
41.91684,-107.31278
41.91727,-107.31356
41.91771,-107.31433
41.91816,-107.31509
41.91864,-107.31581
41.91917,-107.31646
41.91955,-107.31726
41.92024,-107.31752
41.92094,-107.31775
41.92163,-107.31803
41.92232,-107.31835
41.923,-107.31865
41.92369,-107.31894
41.92438,-107.31924
41.92497,-107.31973
41.92532,-107.32049
41.92587,-107.32094
41.92627,-107.32164
41.92688,-107.32215
41.92741,-107.32278
41.92783,-107.32357
41.9281,-107.32446
41.92843,-107.32532
41.92888,-107.32607
41.92928,-107.32687
41.92971,-107.32764
41.93016,-107.3284
41.93085,-107.32863
41.93151,-107.32903
41.9318,-107.3299
41.93215,-107.33075
41.9325,-107.33159
41.93279,-107.33247
41.93314,-107.33331
41.93354,-107.3341
41.93407,-107.33475
41.93458,-107.33544
41.9351,-107.3361
41.93568,-107.33668
41.93626,-107.33726
41.93685,-107.33781
41.93742,-107.33841
41.93801,-107.33896
41.93859,-107.33954
41.93911,-107.34021
41.93965,-107.34085
41.94022,-107.34144
41.9408,-107.34201
41.94138,-107.34257
41.94204,-107.34295
41.94272,-107.34325
41.94339,-107.3436
41.94407,-107.34393
41.94476,-107.34414
41.94548,-107.34423
41.94615,-107.34457
41.94677,-107.34505
41.94743,-107.34541
41.94809,-107.3458
41.94875,-107.34617
41.94943,-107.34608
41.95015,-107.34617
41.95086,-107.34629
41.95153,-107.34661
41.95206,-107.34606
41.95271,-107.34564
41.95336,-107.34521
41.95403,-107.34496
41.95466,-107.3445
41.95512,-107.34379
41.95573,-107.3443
41.95634,-107.34482
41.95695,-107.34534
41.95756,-107.34587
41.95817,-107.34639
41.95878,-107.34691
41.95939,-107.34744
41.96,-107.34796
41.96061,-107.34849
41.96122,-107.34901
41.96183,-107.34953
41.96244,-107.35006
41.96304,-107.35058
41.96325,-107.3512
41.96306,-107.35206
41.9636,-107.35269
41.96402,-107.35348
41.96449,-107.35421
41.96501,-107.3549
41.9655,-107.35561
41.96596,-107.35635
41.96644,-107.35709
41.96692,-107.3578
41.96741,-107.35853
41.96788,-107.35926
41.96837,-107.35997
41.96884,-107.36071
41.96932,-107.36143
41.96983,-107.36211
41.9703,-107.36285
41.97077,-107.36359
41.97125,-107.36432
41.97174,-107.36503
41.97221,-107.36577
41.97268,-107.3665
41.97317,-107.36722
41.97367,-107.36792
41.97411,-107.36869
41.9746,-107.36941
41.9751,-107.37011
41.97556,-107.37085
41.97602,-107.3716
41.97652,-107.37231
41.97702,-107.37301
41.97751,-107.37372
41.97799,-107.37445
41.97848,-107.37515
41.97889,-107.37594
41.97944,-107.37656
41.97992,-107.37729
41.9804,-107.37802
41.98088,-107.37874
41.98137,-107.37946
41.98186,-107.38017
41.98235,-107.38088
41.98282,-107.38162
41.98329,-107.38236
41.98376,-107.3831
41.98423,-107.38384
41.9847,-107.38458
41.98518,-107.38531
41.98568,-107.38601
41.98615,-107.38675
41.98661,-107.38749
41.98711,-107.3882
41.98759,-107.38892
41.98808,-107.38964
41.98855,-107.39038
41.98903,-107.39111
41.98952,-107.39182
41.99,-107.39255
41.99048,-107.39328
41.99096,-107.394
41.99145,-107.39472
41.99189,-107.39548
41.99238,-107.3962
41.99287,-107.39692
41.99334,-107.39766
41.99382,-107.39839
41.9943,-107.39911
41.99476,-107.39986
41.99528,-107.40054
41.99576,-107.40127
41.99622,-107.40201
41.99669,-107.40275
41.99716,-107.40349
41.99766,-107.40419
41.99812,-107.40494
41.99858,-107.40568
41.99909,-107.40637
41.99958,-107.40709
42.00007,-107.40781
42.00057,-107.40851
42.00105,-107.40924
42.00152,-107.40998
42.00199,-107.41071
42.00248,-107.41143
42.00297,-107.41214
42.00346,-107.41286
42.00394,-107.41359
42.00442,-107.41431
42.00489,-107.41505
42.0054,-107.41574
42.00585,-107.4165
42.00633,-107.41723
42.00682,-107.41794
42.0073,-107.41867
42.00776,-107.41942
42.00825,-107.42014
42.00876,-107.42083
42.00925,-107.42154
42.00972,-107.42228
42.01021,-107.42299
42.01067,-107.42373
42.01117,-107.42444
42.01162,-107.42519
42.01209,-107.42593
42.01265,-107.42654
42.01306,-107.42734
42.01345,-107.42816
42.01384,-107.42898
42.01429,-107.4292
42.0146,-107.43
42.01506,-107.43069
42.01573,-107.43106
42.01638,-107.43146
42.01695,-107.43206
42.01753,-107.43264
42.01811,-107.43321
42.01869,-107.43379
42.01925,-107.43441
42.01982,-107.43501
42.02038,-107.43563
42.02094,-107.43624
42.02151,-107.43684
42.02208,-107.43744
42.02265,-107.43804
42.02322,-107.43863
42.02379,-107.43923
42.02435,-107.43984
42.02492,-107.44044
42.02543,-107.44112
42.02597,-107.44176
42.0265,-107.44243
42.02704,-107.44307
42.02759,-107.4437
42.02815,-107.44432
42.0287,-107.44495
42.02924,-107.44559
42.02978,-107.44624
42.03032,-107.44689
42.03085,-107.44754
42.03139,-107.44819
42.03192,-107.44886
42.03243,-107.44955
42.03297,-107.4502
42.0335,-107.45085
42.03404,-107.4515
42.03458,-107.45215
42.03512,-107.4528
42.03566,-107.45344
42.03621,-107.45408
42.03673,-107.45475
42.03727,-107.4554
42.03781,-107.45605
42.03836,-107.45668
42.03889,-107.45734
42.03944,-107.45797
42.03998,-107.45862
42.04052,-107.45926
42.04105,-107.45992
42.04161,-107.46053
42.04216,-107.46117
42.04271,-107.4618
42.04326,-107.46243
42.04382,-107.46305
42.04435,-107.4637
42.04494,-107.46426
42.04548,-107.4649
42.04604,-107.46552
42.04659,-107.46614
42.04715,-107.46677
42.04771,-107.46739
42.04826,-107.46801
42.04882,-107.46863
42.04937,-107.46927
42.04991,-107.46991
42.05047,-107.47053
42.05102,-107.47116
42.05159,-107.47175
42.05216,-107.47236
42.05271,-107.47298
42.05327,-107.4736
42.05383,-107.47421
42.05439,-107.47482
42.05495,-107.47544
42.05551,-107.47606
42.05605,-107.4767
42.05661,-107.47732
42.05715,-107.47797
42.05772,-107.47856
42.05828,-107.47918
42.05884,-107.4798
42.05939,-107.48042
42.05994,-107.48105
42.06051,-107.48166
42.06108,-107.48226
42.06166,-107.48283
42.06224,-107.48341
42.06282,-107.48399
42.0634,-107.48456
42.06397,-107.48516
42.06455,-107.48573
42.0651,-107.48636
42.06566,-107.48694
42.06623,-107.48753
42.06679,-107.48813
42.06728,-107.48885
42.06774,-107.4896
42.06821,-107.49034
42.06866,-107.49111
42.06897,-107.49196
42.06912,-107.49267
42.06959,-107.49339
42.06993,-107.49424
42.07026,-107.49511
42.07058,-107.49598
42.07089,-107.49686
42.0712,-107.49773
42.07152,-107.49861
42.07183,-107.49949
42.07193,-107.50045
42.07204,-107.50141
42.07215,-107.50237
42.07225,-107.50334
42.07237,-107.5043
42.07247,-107.50526
42.07215,-107.50611
42.07239,-107.50696
42.07272,-107.50777
42.07286,-107.50873
42.07295,-107.50969
42.07306,-107.51066
42.07312,-107.51163
42.07322,-107.51259
42.07333,-107.51355
42.07343,-107.51452
42.07354,-107.51548
42.07363,-107.51645
42.07394,-107.51718
42.07332,-107.51762
42.07269,-107.51808
42.07212,-107.51867
42.07156,-107.51929
42.07105,-107.51999
42.07064,-107.52078
42.0706,-107.52175
42.07066,-107.52271
42.07082,-107.52366
42.07109,-107.52456
42.07142,-107.52543
42.0718,-107.52625
42.07233,-107.52691
42.07289,-107.52751
42.07348,-107.52806
42.07397,-107.52867
42.07457,-107.5292
42.07522,-107.52929
42.07589,-107.52895
42.07646,-107.5288
42.07704,-107.52938
42.07762,-107.52995
42.07819,-107.53054
42.07877,-107.53113
42.07934,-107.53172
42.07992,-107.53231
42.08046,-107.53296
42.081,-107.5336
42.08156,-107.53423
42.08211,-107.53486
42.08265,-107.53549
42.08319,-107.53614
42.08374,-107.53677
42.08429,-107.53741
42.08484,-107.53804
42.08538,-107.53869
42.08592,-107.53933
42.08647,-107.53996
42.08702,-107.54061
42.08757,-107.54123
42.0881,-107.54189
42.08863,-107.54256
42.08917,-107.54321
42.08971,-107.54385
42.09025,-107.5445
42.0908,-107.54513
42.09135,-107.54577
42.09189,-107.5464
42.09244,-107.54705
42.09297,-107.5477
42.0935,-107.54836
42.09404,-107.54901
42.09457,-107.54967
42.0951,-107.55033
42.09563,-107.551
42.09616,-107.55166
42.0967,-107.55232
42.09723,-107.55298
42.09776,-107.55364
42.09829,-107.5543
42.09882,-107.55495
42.09936,-107.55561
42.09989,-107.55627
42.10043,-107.55692
42.10096,-107.55758
42.10149,-107.55824
42.10203,-107.55889
42.10256,-107.55955
42.10309,-107.56021
42.10362,-107.56087
42.10416,-107.56153
42.10469,-107.56219
42.10522,-107.56285
42.10575,-107.56351
42.10629,-107.56416
42.10683,-107.56481
42.10736,-107.56548
42.10789,-107.56614
42.10841,-107.56681
42.10894,-107.56747
42.10947,-107.56813
42.11,-107.56879
42.11055,-107.56943
42.11107,-107.57011
42.1116,-107.57076
42.11214,-107.57142
42.11267,-107.57208
42.1132,-107.57274
42.11373,-107.57341
42.11425,-107.57408
42.11479,-107.57474
42.11532,-107.57539
42.11585,-107.57605
42.11639,-107.57671
42.11693,-107.57736
42.11749,-107.57797
42.11805,-107.57858
42.11862,-107.57918
42.1191,-107.57986
42.1194,-107.58051
42.12007,-107.58072
42.12063,-107.58132
42.12119,-107.58193
42.12176,-107.58253
42.12233,-107.58313
42.12289,-107.58375
42.12345,-107.58436
42.12402,-107.58496
42.12459,-107.58557
42.12516,-107.58617
42.12572,-107.58679
42.12628,-107.5874
42.12685,-107.588
42.12741,-107.58861
42.12798,-107.58921
42.12854,-107.58983
42.12902,-107.59056
42.1294,-107.59138
42.12979,-107.5922
42.13017,-107.59303
42.13054,-107.59387
42.13092,-107.59469
42.13131,-107.59552
42.13169,-107.59635
42.13207,-107.59717
42.13245,-107.59801
42.13283,-107.59884
42.13321,-107.59967
42.13362,-107.60047
42.134,-107.60129
42.13438,-107.60212
42.13476,-107.60295
42.13524,-107.60367
42.13579,-107.60431
42.13633,-107.60495
42.13689,-107.60557
42.13744,-107.6062
42.13799,-107.60684
42.13853,-107.60748
42.13908,-107.60812
42.13963,-107.60875
42.14018,-107.60938
42.14073,-107.61001
42.14128,-107.61064
42.14183,-107.61127
42.14238,-107.61191
42.14293,-107.61254
42.14348,-107.61317
42.14403,-107.61381
42.14455,-107.61448
42.14512,-107.61508
42.14567,-107.61571
42.1462,-107.61638
42.14675,-107.61701
42.1473,-107.61764
42.14785,-107.61827
42.1484,-107.6189
42.14895,-107.61953
42.1495,-107.62016
42.15005,-107.62081
42.15059,-107.62145
42.15115,-107.62208
42.1517,-107.62271
42.15225,-107.62333
42.1528,-107.62397
42.15334,-107.62461
42.1539,-107.62524
42.15444,-107.62588
42.15499,-107.62651
42.15554,-107.62714
42.15609,-107.62778
42.15661,-107.62845
42.15708,-107.6292
42.15758,-107.62989
42.15814,-107.63052
42.15868,-107.63116
42.15926,-107.63175
42.15988,-107.63224
42.16047,-107.63281
42.16101,-107.63344
42.16156,-107.63408
42.16211,-107.63472
42.16266,-107.63535
42.16321,-107.63599
42.16376,-107.63661
42.16431,-107.63724
42.16487,-107.63787
42.16542,-107.6385
42.16597,-107.63912
42.16652,-107.63976
42.16706,-107.6404
42.16761,-107.64105
42.16817,-107.64167
42.16871,-107.64231
42.16926,-107.64294
42.16981,-107.64357
42.17034,-107.64424
42.17085,-107.64493
42.17136,-107.64562
42.17187,-107.64631
42.17238,-107.647
42.1729,-107.64768
42.17342,-107.64835
42.17396,-107.64901
42.17451,-107.64964
42.17506,-107.65027
42.17564,-107.65086
42.17616,-107.65152
42.17674,-107.6521
42.17727,-107.65276
42.17781,-107.65341
42.17837,-107.65403
42.17893,-107.65465
42.17947,-107.6553
42.18001,-107.65595
42.18056,-107.65658
42.18111,-107.65721
42.18166,-107.65783
42.18222,-107.65846
42.18277,-107.65909
42.18332,-107.65972
42.18386,-107.66037
42.18441,-107.661
42.18497,-107.66163
42.18551,-107.66227
42.18607,-107.66289
42.18661,-107.66354
42.18716,-107.66417
42.18771,-107.6648
42.18827,-107.66543
42.18883,-107.66604
42.1894,-107.66663
42.18999,-107.6672
42.19056,-107.6678
42.19116,-107.66835
42.19171,-107.66897
42.19228,-107.66957
42.19285,-107.67017
42.19342,-107.67077
42.19387,-107.67148
42.19383,-107.67245
42.19383,-107.67343
42.1939,-107.67439
42.19453,-107.6746
42.19525,-107.67456
42.19598,-107.67454
42.19668,-107.67434
42.19738,-107.6741
42.1981,-107.67401
42.19882,-107.67393
42.19951,-107.67365
42.2002,-107.67334
42.2008,-107.67366
42.20089,-107.67462
42.20087,-107.6756
42.20119,-107.67639
42.20181,-107.67688
42.20245,-107.67734
42.20309,-107.67779
42.20374,-107.67823
42.20438,-107.67869
42.20502,-107.67913
42.20566,-107.67958
42.20626,-107.68011
42.20685,-107.68068
42.20744,-107.68124
42.20803,-107.6818
42.20863,-107.68236
42.20922,-107.68292
42.20981,-107.68349
42.2104,-107.68406
42.21098,-107.68463
42.21157,-107.68519
42.21216,-107.68576
42.21275,-107.68633
42.21334,-107.68689
42.21392,-107.68746
42.21451,-107.68804
42.21509,-107.68862
42.21567,-107.68921
42.21625,-107.68977
42.21685,-107.69033
42.21745,-107.69087
42.21804,-107.69143
42.21852,-107.69216
42.21897,-107.69291
42.21964,-107.69319
42.2203,-107.69356
42.22089,-107.69413
42.22148,-107.6947
42.22207,-107.69526
42.22266,-107.69583
42.22324,-107.6964
42.22383,-107.69697
42.22442,-107.69754
42.22501,-107.6981
42.22559,-107.69867
42.22618,-107.69924
42.22677,-107.69981
42.22736,-107.70038
42.22795,-107.70094
42.22853,-107.70151
42.22912,-107.70208
42.22971,-107.70265
42.2303,-107.70322
42.23089,-107.70378
42.23148,-107.70434
42.23207,-107.7049
42.23268,-107.70543
42.23327,-107.70598
42.23385,-107.70656
42.23445,-107.7071
42.23505,-107.70764
42.23561,-107.70826
42.2362,-107.70883
42.23679,-107.70938
42.23739,-107.70994
42.23798,-107.7105
42.23856,-107.71107
42.23914,-107.71165
42.23974,-107.71221
42.24032,-107.71278
42.2409,-107.71337
42.24147,-107.71397
42.24207,-107.71451
42.24267,-107.71506
42.24326,-107.71561
42.24386,-107.71617
42.24446,-107.71672
42.24504,-107.7173
42.24562,-107.71788
42.24621,-107.71844
42.24679,-107.71902
42.24736,-107.71962
42.24792,-107.72024
42.24847,-107.72088
42.249,-107.72153
42.24957,-107.72214
42.25012,-107.72278
42.25068,-107.72339
42.25123,-107.72402
42.2518,-107.72462
42.25237,-107.72521
42.25292,-107.72584
42.25348,-107.72646
42.25404,-107.72707
42.2546,-107.72769
